,ts_code,volume_d,MACD_d,close_ama_p_change,pseudo_mean_price_p_change,ema5_p_change,backward_inference_MACD_hit,ema3_p_change,p_change,ema_slow,ema_quick,DEM,DIFF,MACD,close_ama_dist2last_max,close_ama_dist2last_min,close_ama_stationary_info,close_ama_VT,close_ama_PVT,date,close_ama,pseudo_mean_price_dist2last_max,pseudo_mean_price_dist2last_min,pseudo_mean_price_stationary_info,pseudo_mean_price_VT,pseudo_mean_price_PVT,open,pseudo_mean_price,ema5_dist2last_max,ema5_dist2last_min,ema5_stationary_info,ema5_VT,ema5_PVT,high,ema5,ema3_dist2last_max,ema3_dist2last_min,ema3_stationary_info,ema3_VT,ema3_PVT,low,ema3,dist2last_max,dist2last_min,stationary_info,VT,PVT,dist2last_big_drop,efficiency_coefficient,amplitude,review_pc,close,turnover_rate,nmc,pre_close,change,pct_chg,volume,amount,diff
123,601865.SH,88026.61,0.0746584357239,1.24932414048,4.6792230724,2.32262269241,0,3.05074026988,2.05831903945,10.6683164977,11.0828277279,0.363659715447,0.414511230223,0.101703029554,4,2,0,-14615784.99,23298001.2987,20191226,10.7932596776,4,2,0,5260925.31,29937617.6831,12.12,11.8566666667,4,2,0,8230156.71,36930588.119,12.12,11.3832240646,4,2,0,6168703.27,32620021.4709,11.55,11.5578388065,4,3,0,3696717.19,21337053.2095,25,0.428050624045,4.78991596639,1.09243697479,11.9,21.6372473333,303000.0,11.66,0.24,2.06,324558.71,383876.026,0.414511230223
122,601865.SH,14541.18,0.0514247804462,1.2189920695,3.1206072533,1.89394478427,0,2.04260156845,1.09243697479,10.7691819423,11.228546539,0.382800691696,0.459364596696,0.15312781,5,3,0,-14276685.1,23711361.3754,20191227,10.9248286571,5,3,0,5600025.2,30995815.2594,11.97,12.2266666667,5,3,0,8569256.6,37572824.587,12.92,11.5988160431,5,3,0,6507803.16,33312667.4381,11.73,11.7939194033,5,4,0,4035817.08,21707498.4675,26,0.425403610718,9.89193682461,2.07813798836,12.03,22.6066593333,303000.0,11.9,0.13,1.09,339099.89,415317.155,0.459364596696
121,601865.SH,-37427.75,0.0491338335251,1.19916146019,1.3358778626,1.95762496901,0,2.06072544724,2.07813798836,10.881094391,11.3903086099,0.408083397137,0.5092142189,0.202261643525,6,4,0,-13975012.96,24073114.9793,20191230,11.055834992,6,4,1,5901697.34,31398812.393,12.03,12.39,6,4,0,8870928.74,38163385.5007,12.87,11.8258773621,6,4,0,6809475.3,33934330.8937,12.02,12.0369597016,6,5,1,4337489.22,22334414.8017,27,0.399677964668,6.92182410423,-1.22149837134,12.28,20.111476,303000.0,12.03,0.25,2.08,301672.14,376566.818,0.5092142189
120,601865.SH,-111969.25,-0.00639289061828,0.775353327221,-1.37207425343,0.857223608385,-1,0.386477568574,-1.22149837134,10.9736059176,11.5041072853,0.43256699125,0.530501367704,0.195868752907,7,5,0,-13785310.07,24220201.7463,20191231,11.1415567764,1,5,-1,5711994.45,31138525.9418,12.32,12.22,7,5,0,9060631.63,38326003.2966,12.53,11.9272515747,7,5,0,6999178.19,34007646.8054,12.0,12.0834798508,1,6,-1,4147786.33,22102693.0305,28,0.351709583377,4.36933223413,2.80296784831,12.13,12.6468593333,303000.0,12.28,-0.15,-1.22,189702.89,231399.156,0.530501367704
119,601865.SH,6471.19,0.0212340463433,1.01290750035,1.74577195854,1.51683009812,1,1.59937432742,2.80296784831,11.0844499237,11.6527061645,0.459704841157,0.568256240782,0.21710279925,8,6,0,-13589135.99,24418907.9433,20200102,11.2544104407,2,1,0,5908168.53,31481001.1497,12.43,12.4333333333,8,6,0,9256805.71,38623566.0456,12.74,12.1081677165,8,6,0,7195352.27,34321402.5926,12.09,12.2767399254,2,1,0,4343960.41,22652562.6694,29,0.366847099889,5.21251002406,3.44827586207,12.47,13.078272,303000.0,12.13,0.34,2.8,196174.08,244628.268,0.568256240782
118,601865.SH,-2479.02,0.0484293097035,1.48494043586,2.97587131367,2.17988469181,-1,2.53837777121,3.44827586207,11.2189351146,11.8445975238,0.492896354776,0.625662409253,0.265532108953,9,7,0,-13395440.93,24706533.5701,20200103,11.4215317321,3,2,0,6101863.59,32057412.7224,12.54,12.8033333333,9,7,0,9450500.77,39045798.9418,13.04,12.372111811,9,7,0,7389047.33,34813073.8273,12.47,12.5883699627,3,2,0,4537655.47,23320476.6694,30,0.412772897984,4.41860465116,4.18604651163,12.9,12.913004,303000.0,12.47,0.43,3.45,193695.06,248237.527,0.625662409253
117,601865.SH,18262.24,0.0763707141295,1.87087714361,3.41057016402,2.8771379948,-1,3.38260648448,4.18604651163,11.3834584394,12.0900440586,0.535634207661,0.706585619203,0.341902823083,10,8,0,-13183483.63,25103079.6381,20200106,11.6352145587,4,3,0,6313820.89,32780307.9658,12.76,13.24,10,8,0,9662458.07,39655629.3429,13.78,12.7280745407,10,8,0,7601004.63,35530041.9647,12.5,13.0141849814,4,3,0,4749612.77,24207739.7857,31,0.424057247207,9.52380952381,7.8869047619,13.44,14.1304866667,303000.0,12.9,0.54,4.19,211957.3,283667.693,0.706585619203
116,601865.SH,4381.34,0.155471470754,9.64638194209,8.13192346425,4.6404648079,0,5.70844436581,7.8869047619,11.6143133698,12.4608065111,0.597805994391,0.846493141309,0.497374293837,11,9,0,-12967144.99,27189964.7884,20200107,12.7575917949,5,4,0,6530159.53,34539557.2286,13.79,14.3166666667,11,9,0,9878796.71,40659541.1884,14.66,13.3187163604,11,9,0,7817343.27,36764999.0553,13.79,13.7570924907,5,4,0,4965951.41,25913982.0357,32,0.931251055493,6.0,2.13793103448,14.5,14.422576,303000.0,13.44,1.06,7.89,216338.64,310125.724,0.846493141309
115,601865.SH,91281.24,0.100040108818,6.33357537116,1.79278230501,3.73230071929,-1,3.82678065891,2.13793103448,11.851030898,12.822220894,0.672482794723,0.971189996051,0.597414402655,12,10,0,-12659525.11,29138298.484,20200108,13.5656034867,6,5,0,6837779.41,35091052.7062,14.62,14.5733333333,12,10,0,10186416.59,41807671.0878,15.1,13.815810907,12,10,0,8124963.15,37942192.8624,13.81,14.2835462453,6,5,1,5273571.29,26571652.1239,33,0.933816579061,8.71033085753,-2.90344361918,14.81,20.507992,303000.0,14.5,0.31,2.14,307619.88,443672.703,0.971189996051
114,601865.SH,-110977.66,-0.0357592334902,1.51710198163,0.343092406221,1.36121601751,-1,0.337639382424,-2.90344361918,12.0383619426,13.061879218,0.742689690868,1.02351727545,0.561655169165,13,11,0,-12462882.89,29436624.7856,20200109,13.771407526,7,6,1,7034421.63,35158519.1586,14.45,14.6233333333,13,11,0,10383058.81,42075343.6274,15.19,14.003873938,13,11,1,8321605.37,38008587.0201,14.3,14.3317731227,1,6,0,5076929.07,26000712.525,34,0.723306463235,6.18915159944,-1.32127955494,14.38,13.1094813333,303000.0,14.81,-0.43,-2.9,196642.22,287411.444,1.02351727545
113,601865.SH,-65360.46,-0.089648719379,0.601079509196,-2.21107818555,0.443034698477,0,-0.494611244036,-1.32127955494,12.1977425394,13.2354362614,0.801690497092,1.03769372198,0.472006449786,14,12,0,-12331601.13,29515535.5615,20200110,13.8541846348,1,7,0,6903139.87,34868244.9229,14.6,14.3,14,12,0,10514340.57,42133506.0023,14.6,14.0659159586,1,12,-1,8190323.61,37943653.5855,14.11,14.2608865613,2,7,-1,4945647.31,25827252.6196,35,0.625417926652,3.45313601128,1.5503875969,14.19,8.75211733333,303000.0,14.38,-0.19,-1.32,131281.76,187704.947,1.03769372198
112,601865.SH,16078.53,-0.0674713849597,0.805684017049,-0.885780885781,0.815408543517,0,0.522805640534,1.5503875969,12.3616134624,13.416138375,0.852257380195,1.05452491261,0.404535064827,15,13,0,-12184240.84,29634261.3919,20200113,13.9658055861,2,8,-1,6755779.58,34737715.9947,14.18,14.1733333333,15,13,0,10661700.86,42253664.8418,14.48,14.1806106391,2,1,0,8337683.9,38020694.3763,13.63,14.3354432807,3,1,0,5093007.6,26055718.1855,36,0.631225585866,5.8986814712,0.208188757807,14.41,9.82401933333,303000.0,14.19,0.22,1.55,147360.29,209107.816,1.05452491261
111,601865.SH,-26652.73,-0.0752068293937,0.637668688668,1.66980244591,0.609727764911,0,0.364679059049,0.208188757807,12.5155680208,13.5736555481,0.893423409624,1.05808752734,0.329328235433,16,14,0,-12063533.28,29711232.8234,20200114,14.0548611555,3,1,0,6876487.14,34939273.7736,14.37,14.41,16,14,0,10782408.42,42327263.5925,14.64,14.2670737594,3,2,0,8458391.46,38064713.8957,14.15,14.3877216403,4,2,0,5213715.16,26080848.1425,37,0.606300898395,3.39335180055,0.484764542936,14.44,8.04717066667,303000.0,14.41,0.03,0.21,120707.56,174153.067,1.05808752734
110,601865.SH,-8662.88,-0.0717579823936,0.74840254437,0.231320842008,0.567568478997,0,0.424939968687,0.484764542936,12.6633037229,13.7177085407,0.925619691254,1.05440481777,0.257570253039,17,15,0,-11951488.6,29795087.347,20200115,14.1600480939,4,2,1,6988531.82,34965192.0433,14.08,14.4433333333,17,15,1,10894453.1,42390856.6211,14.74,14.3480491729,4,3,1,8570436.14,38112326.1585,14.08,14.4488608202,5,3,1,5325759.84,26135163.4306,38,0.686246316125,4.54858718125,-1.44727773949,14.51,7.46964533333,303000.0,14.44,0.07,0.48,112044.68,162539.337,1.05440481777
109,601865.SH,-46664.39,-0.102159586343,0.161165829983,-0.253865681976,-0.111627656028,0,-0.51512995391,-1.44727773949,12.7845404842,13.8072918421,0.945046024591,1.02275135794,0.155410666696,18,16,1,-11886108.31,29805624.4157,20200116,14.182869253,1,3,0,6923151.53,34948594.2314,14.37,14.4066666667,1,16,0,10829072.81,42383558.3726,14.66,14.332032782,1,4,0,8505055.85,38078646.8127,14.26,14.3744304101,1,4,0,5260379.55,26040539.9922,39,0.556433094079,2.7972027972,-0.979020979021,14.3,4.358686,303000.0,14.51,-0.21,-1.45,65380.29,94074.661,1.02275135794
108,601865.SH,8879.73,-0.107279087807,-0.0170842246995,-0.740397963906,-0.400112541774,0,-0.745874458904,-0.979020979021,12.8864263743,13.8615546357,0.951062471952,0.975128261397,0.0481315788891,1,17,-1,-11960368.33,29804355.7408,20200117,14.1804462197,2,4,0,6848891.51,34893612.2638,14.09,14.3,2,17,0,10754812.79,42353846.0073,14.66,14.2746885213,2,5,0,8430795.83,38023258.1605,14.08,14.267215205,2,5,-1,5186119.53,25967837.8748,40,0.424284670919,4.09604519774,0.21186440678,14.16,4.950668,303000.0,14.3,-0.14,-0.98,74260.02,106368.845,0.975128261397
107,601865.SH,19903.16,-0.0832758409958,0.00436823210149,-1.56177156177,-0.197759180938,0,-0.270603631935,0.21186440678,12.9829873836,13.9120846917,0.946669439189,0.929097308136,-0.0351442621067,2,1,1,-11866205.15,29804767.0675,20200120,14.1810656545,3,5,0,6754728.33,34746550.8871,14.16,14.0766666667,3,18,0,10660649.61,42335224.3739,14.3,14.2464590142,3,6,0,8336632.65,37997777.262,13.74,14.2286076025,3,1,1,5280282.71,25987787.701,41,0.304688725879,3.94644115574,-3.94644115574,14.19,6.27754533333,303000.0,14.16,0.03,0.21,94163.18,132609.742,0.929097308136
106,601865.SH,19364.89,-0.139090356146,-0.0996757663392,-1.0655931802,-1.44236780426,0,-2.103535424,-3.94644115574,13.030914244,13.8686870468,0.924890111907,0.837772802781,-0.174234618252,1,2,0,-11979733.22,29793451.0701,20200121,14.1669305687,4,6,0,6641200.26,34625576.15,14.4,13.9266666667,4,19,0,10547121.54,42171475.1409,14.55,14.0409726761,4,7,-1,8223104.58,37758966.9451,13.6,13.9293038013,1,2,-1,5166754.64,25539755.8532,42,-0.395265950763,6.96991929567,2.49449743213,13.63,7.568538,303000.0,14.19,-0.56,-3.95,113528.07,157021.849,0.837772802781
105,601865.SH,23848.6,-0.0515135558188,-0.0277124418769,-0.502632838679,-0.168489457656,0,0.146081237513,2.49449743213,13.1004761519,13.884273655,0.896671590148,0.783797503113,-0.225748174071,2,3,0,-12117109.89,29789644.0271,20200122,14.1630045663,5,7,0,6503823.59,34556526.1244,13.62,13.8566666667,5,20,0,10409744.87,42148328.6202,14.18,14.0173151174,5,1,1,8360481.25,37779035.0991,13.42,13.9496519006,2,1,1,5304131.31,25882441.6038,43,-0.363266230639,5.44022906228,-6.08446671439,13.97,9.15844466667,303000.0,13.63,0.34,2.49,137376.67,190302.116,0.783797503113
104,601865.SH,-11110.74,-0.145293202434,-0.310342471544,-3.43998075535,-2.13382546255,0,-2.973736931,-6.08446671439,13.1019223629,13.7666930927,0.850291418085,0.664770729833,-0.371041376505,3,4,0,-12243375.82,29750458.3463,20200123,14.1190507479,6,8,0,6377557.66,34122173.7551,14.1,13.38,6,21,0,10283478.94,41878899.1638,14.14,13.7182100783,1,2,0,8234215.32,37403553.4399,12.88,13.5348259503,1,2,0,5177865.38,25114180.7556,44,-0.471416828585,9.60365853659,-9.98475609756,13.12,8.41772866667,303000.0,13.97,-0.85,-6.08,126265.93,169677.093,0.664770729833
103,601865.SH,-114001.93,-0.254322530722,-1.51491020148,-11.7339312407,-4.63668381272,0,-6.37180690999,-9.98475609756,13.0062244101,13.4656633861,0.772120929682,0.459438976069,-0.625363907227,4,5,0,-12255639.82,29731879.4876,20200203,13.9051598077,7,9,0,6365293.66,33978268.8224,11.81,11.81,7,22,0,10271214.94,41822034.8735,11.81,13.0821400522,2,3,0,8221951.32,37325409.6,11.81,12.6724129752,2,3,-1,5165601.38,24991727.7068,45,-0.63859789756,0.0,1.77815410669,11.81,0.8176,303000.0,13.12,-1.31,-9.98,12264.0,14483.784,0.459438976069
102,601865.SH,121078.35,-0.113896965287,-1.19061769534,-1.10076206605,-2.70633613958,0,-2.57414659874,1.77815410669,12.9331707501,13.2432536344,0.679713320618,0.310082884361,-0.739260872514,5,6,0,-12388982.17,29573119.7261,20200204,13.7396025145,8,10,-1,6231951.31,33831490.6217,10.77,11.68,8,23,0,10137872.59,41461165.6527,12.25,12.7280933681,3,4,0,8088608.97,36982166.8433,10.77,12.3462064876,3,1,0,5298943.73,25228830.954,46,-0.625085030062,12.31281198,1.08153078203,12.02,8.88949,303000.0,11.81,0.21,1.78,133342.35,158180.892,0.310082884361
101,601865.SH,-38041.22,-0.0284361753872,-0.82372170057,4.79452054795,-1.51395644109,1,-0.794602324917,1.08153078203,12.8751581019,13.0750607676,0.58375118963,0.199902665679,-0.767697047901,6,7,0,-12484283.3,29494618.1173,20200205,13.626426427,9,1,0,6327252.44,34288413.8477,12.14,12.24,9,24,-1,10042571.46,41316883.8931,12.56,12.5353955788,4,5,-1,7993307.84,36906440.3438,12.01,12.2481032438,4,2,0,5394244.86,25331902.0597,47,-0.575273977904,4.52674897119,3.78600823045,12.15,6.35340866667,303000.0,12.02,0.13,1.08,95301.13,116827.813,0.199902665679
100,601865.SH,13387.97,0.0704890583549,-0.215323483694,2.17864923747,0.198383371792,1,1.47735836728,3.78600823045,12.855516761,13.0035129572,0.496600190937,0.147996196164,-0.697207989546,7,8,0,-12592972.4,29471214.8016,20200206,13.5970855309,10,2,0,6435941.54,34525209.2725,12.6,12.5066666667,10,1,0,10151260.56,41338446.0033,12.85,12.5602637192,5,1,0,8101996.94,37067013.0951,12.06,12.4290516219,5,3,0,5502933.96,25743399.8868,48,-0.411709771145,6.26486915147,1.34813639968,12.61,7.24594,303000.0,12.15,0.46,3.79,108689.1,135974.762,0.147996196164
99,601865.SH,-1426.82,0.0933731584722,-0.0842412473607,1.2526652452,0.583151982968,0,1.41180674432,1.34813639968,12.8499229269,12.9691263484,0.421120837053,0.119203421515,-0.603834831074,8,9,-1,-12700234.68,29462178.8934,20200207,13.5856311765,11,3,0,6543203.82,34659573.0028,12.95,12.6633333333,11,2,0,10258522.84,41400996.2145,12.95,12.6335091461,6,2,0,8209259.22,37218446.7054,12.26,12.6045258109,6,4,0,5610196.24,25888004.0708,49,-0.324799929492,5.39906103286,7.98122065728,12.78,7.15081866667,303000.0,12.61,0.17,1.35,107262.28,135328.399,0.119203421515
98,601865.SH,69416.92,0.212687984041,0.00454034748105,6.37009739405,3.07776944737,0,4.74224182243,7.98122065728,12.9202990064,13.096953064,0.372227481173,0.176654057657,-0.391146847033,9,1,0,-12523555.48,29462981.0783,20200210,13.5862480113,12,4,0,6719883.02,35785036.7143,12.69,13.47,12,3,0,10435202.04,41944774.0583,14.06,13.0223394307,7,3,0,8385938.42,38056302.1968,12.55,13.2022629055,7,5,1,5786875.44,27298119.7516,50,-0.0344793997676,10.9420289855,-0.869565217391,13.8,11.7786133333,303000.0,12.78,1.02,7.98,176679.2,242003.293,0.176654057657
97,601865.SH,-43594.66,0.131709978903,0.00098073369815,2.52412769117,1.68341633943,0,1.80930003419,-0.869565217391,12.976573154,13.1866525926,0.339797872657,0.210079438592,-0.25943686813,10,2,0,-12390470.94,29463111.5988,20200211,13.5863812562,13,5,0,6852967.56,36120959.087,13.78,13.81,13,4,0,10568286.58,42168810.7475,14.4,13.2415596205,8,4,0,8519022.96,38297092.0596,13.35,13.4411314527,1,6,-1,5653790.9,27182394.0646,51,-0.0613821694251,7.67543859649,10.014619883,13.68,8.87230266667,303000.0,13.8,-0.12,-0.87,133084.54,181952.678,0.210079438592
96,601865.SH,138537.64,0.26481802663,0.543896144257,7.0963070239,4.55243549183,0,5.98487022064,10.014619883,13.1301603278,13.4733214245,0.34047051747,0.34316109672,0.00538115850063,11,3,0,-12118848.76,29610845.8552,20200212,13.66027706,14,6,0,7124589.74,38048473.4708,14.5,14.79,14,5,0,10839908.76,43405353.2001,15.05,13.8443730803,9,5,0,8790645.14,39922715.556,14.27,14.2455657264,2,1,0,5925413.08,29902586.9491,52,0.254174994331,5.18272425249,0.93023255814,15.05,18.1081453333,303000.0,13.68,1.37,10.01,271622.18,400627.445,0.34316109672
95,601865.SH,63909.45,0.177361655927,0.488840550799,5.36398467433,3.23988889894,0,3.31483596992,0.93023255814,13.2827410443,13.7374258208,0.363313369273,0.454684776487,0.182742814428,12,4,0,-11783317.13,29774867.322,20200213,13.7270540337,15,7,1,7460121.37,39848259.9919,15.56,15.5833333333,15,6,0,11175440.39,44492438.4033,16.56,14.2929153869,10,6,1,9126176.77,41034947.8721,15.0,14.7177828632,3,2,1,6260944.71,30214709.3956,53,0.227574385847,10.2699144174,-4.54246214615,15.19,22.3687753333,303000.0,15.05,0.14,0.93,335531.63,526365.429,0.454684776487
94,601865.SH,-159169.82,0.00689427622556,0.312130430082,-6.05347593583,0.482953984564,-1,-0.739863012006,-4.54246214615,13.3729083743,13.8547449253,0.387018005605,0.481836550932,0.189637090653,13,5,0,-11606955.32,29829915.2096,20200214,13.7699003464,1,8,-1,7283759.56,38780658.019,14.57,14.64,16,7,0,11351802.2,44577613.0422,15.09,14.3619435913,1,7,-1,8949814.96,40904464.2922,14.33,14.6088914316,1,3,-1,6084582.9,29413592.5497,54,0.272306747623,5.24137931034,3.79310344828,14.5,11.757454,303000.0,15.19,-0.69,-4.54,176361.81,258819.969,0.481836550932
93,601865.SH,-41485.51,0.0575228007571,2.22395180954,0.956284153005,1.59694358072,-1,1.5097263556,3.79310344828,13.4971373836,14.0386303214,0.417912992031,0.541492937736,0.247159891411,14,6,0,-11472079.02,30129873.6011,20200217,14.0761362944,2,1,0,7418635.86,38909638.0873,14.5,14.78,17,8,0,11486678.5,44793002.8837,15.18,14.5912957275,2,1,0,9084691.26,41108090.597,14.11,14.8294457158,2,1,0,6219459.2,29925192.3083,55,0.700372464753,7.1096345515,4.78405315615,15.05,8.99175333333,303000.0,14.5,0.55,3.79,134876.3,199487.254,0.541492937736
92,601865.SH,35597.41,0.107375017138,3.04156621305,5.00676589986,2.69271099361,-1,3.17123883869,4.78405315615,13.6654975774,14.3049948873,0.4622298556,0.639497309874,0.354534908549,15,7,0,-11301605.31,30648380.6776,20200218,14.5042713,3,2,0,7589109.57,39763160.0454,15.09,15.52,18,9,0,11657152.21,45252039.3167,15.88,14.9841971517,3,2,0,9255164.97,41648703.4472,14.91,15.2997228579,3,2,1,6389932.91,30740747.5987,56,0.723388786275,6.15091946734,-1.71211160431,15.77,11.364914,303000.0,15.05,0.72,4.78,170473.71,264637.159,0.639497309874
91,601865.SH,-43156.47,0.0058256136106,1.41696540136,0.751718213058,1.1474374038,-1,0.654512320132,-1.71211160431,13.8013866458,14.4888418277,0.50727492087,0.68745518195,0.36036052216,16,8,0,-11174288.07,30828784.8017,20200219,14.709791806,4,3,1,7716426.81,39858866.7335,15.73,15.6366666667,19,10,0,11784469.45,45398127.88,16.05,15.1561314344,4,3,0,9382482.21,41732034.1493,15.36,15.3998614289,1,3,-1,6262615.67,30522766.2746,57,0.641656547931,4.45161290323,1.22580645161,15.5,8.487816,303000.0,15.77,-0.27,-1.71,127317.24,199758.928,0.68745518195
90,601865.SH,-19101.0,-0.000238057284815,1.28832823196,-0.170539330633,1.1741531095,-1,0.942016823949,1.22580645161,13.9412839313,14.6736353927,0.552290228979,0.732351461417,0.360122464875,17,9,0,-11066071.83,30968202.8389,20200220,14.8993022067,1,4,-1,7608210.57,39840411.6084,15.7,15.61,20,11,0,11892685.69,45525190.3147,15.95,15.334087623,5,4,0,9490698.45,41833975.668,15.19,15.5449307145,2,1,1,6370831.91,30655418.4398,58,0.616995279124,4.84384958572,-0.44614404079,15.69,7.214416,303000.0,15.5,0.19,1.23,108216.24,168396.649,0.732351461417
89,601865.SH,-5341.61,-0.0380321465009,0.851215393152,0.747384155456,0.621518071514,1,0.241459054737,-0.44614404079,14.0656332697,14.8192299477,0.592551518776,0.753596677963,0.322090318374,18,10,0,-10963197.2,31055771.3075,20200221,15.0261273606,2,1,1,7711085.2,39917298.4769,15.66,15.7266666667,21,12,0,11995560.32,45589128.7564,16.04,15.4293917486,6,5,1,9593573.08,41858815.6789,15.52,15.5824653572,1,2,0,6267957.28,30609521.5367,59,0.582896694309,3.3290653009,-0.44814340589,15.62,6.85830866667,303000.0,15.69,-0.07,-0.45,102874.63,161759.922,0.753596677963
88,601865.SH,9836.21,-0.0604611504514,0.39431220548,-0.7630351844,0.2605595289,0,-0.104172723933,-0.44814340589,14.1755863608,14.9316561096,0.625255164766,0.756069748727,0.261629167922,19,11,0,-10850486.36,31100214.5674,20200224,15.0853772148,1,2,0,7598374.36,39831296.1403,15.58,15.6066666667,22,13,1,12108271.16,45618496.6397,15.97,15.4695944991,1,6,0,9480862.24,41847074.2837,15.3,15.5662326786,2,3,0,6155246.44,30559010.9169,60,0.442511368768,4.30868167203,-1.28617363344,15.55,7.514056,303000.0,15.62,-0.07,-0.45,112710.84,175722.232,0.756069748727
87,601865.SH,7000.29,-0.08853864058,0.184258920181,-2.73387441264,-0.25769798319,0,-0.694556875395,-1.28617363344,14.2625799637,14.9960167081,0.646891480684,0.733436744355,0.173090527342,20,12,1,-10730775.23,31122272.4109,20200225,15.113173368,2,3,0,7478663.23,39504020.9451,15.21,15.18,1,14,0,11988560.03,45587647.323,15.54,15.4297296661,2,7,0,9361151.11,41763928.0953,14.65,15.4581163393,3,4,0,6035535.31,30405041.6179,61,0.421918370835,5.79804560261,-6.38436482085,15.35,7.980742,303000.0,15.55,-0.2,-1.29,119711.13,181315.073,0.733436744355
86,601865.SH,35290.95,-0.201445789479,-0.0021049064795,-3.66710584102,-2.289367537,0,-3.5195631713,-6.38436482085,14.2705370035,14.8997064453,0.643347072917,0.629169441849,-0.0283552621365,1,13,0,-10885777.31,31121946.1461,20200226,15.1128552498,3,4,0,7323661.15,38935611.9121,15.1,14.6233333333,2,15,0,11833557.95,45232790.5929,15.3,15.076486444,3,8,0,9206149.03,41218388.4831,14.2,14.9140581697,4,5,0,5880533.23,29415451.7912,62,-0.159913464553,7.65483646486,-0.835073068894,14.37,10.333472,303000.0,15.35,-0.98,-6.38,155002.08,226416.819,0.629169441849
85,601865.SH,-45450.95,-0.151822672731,-0.0220434285463,-1.66400729428,-1.8273188675,0,-2.22628261906,-0.835073068894,14.2690157439,14.7997516076,0.620824831058,0.530735863625,-0.180177934868,2,14,0,-10995328.44,31119531.2635,20200227,15.1095238583,4,5,0,7214110.02,38753318.0327,14.67,14.38,3,16,0,11724006.82,45032605.7461,14.78,14.8009909627,4,9,0,9096597.9,40974496.7064,14.11,14.5820290848,5,6,0,5770982.1,29323968.5929,63,-0.229854637195,4.70175438596,-9.82456140351,14.25,7.30340866667,303000.0,14.37,-0.12,-0.84,109551.13,157395.12,0.530735863625
